id,observed_on,time_observed_at,user_id,user_name,quality_grade,num_identification_agreements,num_identification_disagreements,latitude,longitude,positional_accuracy,place_town_name,place_county_name,species_guess,scientific_name,common_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,ward_name,name_en
133616157,2022-09-04,2022-09-04 07:35:49 UTC,258303,Subbu Ramanathan,research,3,0,12.950771739,77.5847773254,1390,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Vishveshwara Puram
133758820,2022-09-05,2022-09-05 11:26:00 UTC,5529522,Ayaan S,research,3,0,12.9654796,77.7184638,2119,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Hudi
133758852,2022-09-05,2022-09-05 12:02:00 UTC,5529522,Ayaan S,research,3,0,12.9654796,77.7184638,2119,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Hudi
133758877,2022-09-05,2022-09-05 12:21:00 UTC,5529522,Ayaan S,research,2,1,12.9654796,77.7184638,2119,,Bangalore,Pachynomia aliena,Pachynomia aliena,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Pachynomia,,Pachynomia aliena,,,,,,Hudi
134023815,2022-09-07,2022-09-07 09:49:00 UTC,5529522,Ayaan S,research,3,0,12.9654796,77.7184638,2119,,Bangalore,White Combed-Sweat Bee,Lasioglossum albescens,White Combed-Sweat Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,Lasioglossum albescens,,,,,,Hudi
134023837,2022-09-07,2022-09-07 10:28:00 UTC,5529522,Ayaan S,research,3,0,12.9654796,77.7184638,2119,,Bangalore,Woolly Wall Bee,Megachile lanata,Woolly Wall Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,Megachile lanata,,,,,,Hudi
134564563,2022-09-11,2022-09-11 11:41:00 UTC,5529522,Ayaan S,research,4,0,12.9654796,77.7184638,2119,,Bangalore,Woolly Wall Bee,Megachile lanata,Woolly Wall Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,Megachile lanata,,,,,,Hudi
134718114,2022-09-12,2022-09-12 04:48:54 UTC,258303,Subbu Ramanathan,research,3,0,12.8782529508,77.5307844579,23,,Bangalore,White Combed-Sweat Bee,Lasioglossum albescens,White Combed-Sweat Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,Lasioglossum albescens,,,,,,Hemmigepura
134855387,2022-09-13,2022-09-13 11:47:00 UTC,5529522,Ayaan S,research,2,1,12.9654796,77.7184638,2119,,Bangalore,Pachynomia aliena,Pachynomia aliena,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Pachynomia,,Pachynomia aliena,,,,,,Hudi
135365265,2022-09-17,2022-09-17 01:53:36 UTC,2332157,Surabhi Srivastava,research,7,0,13.0718861111,77.5760222222,,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Byatarayanapura
135367513,2022-09-13,,2332157,Surabhi Srivastava,research,3,0,13.0773525713,77.5778082758,206,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Byatarayanapura
135367571,2022-09-13,2022-09-13 01:45:26 UTC,2332157,Surabhi Srivastava,research,3,0,13.0727555757,77.5780278817,5,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Byatarayanapura
135368666,2022-09-17,2022-09-17 06:48:00 UTC,258303,Subbu Ramanathan,research,2,0,12.8789074,77.5298515,218,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Hemmigepura
135497808,2022-09-18,2022-09-18 08:15:11 UTC,4044440,Priyanjana Pramanik,research,2,0,13.0718305556,77.5792055556,,,Bangalore,Yellow-headed Carpenter,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,,,Byatarayanapura
135507819,2022-06-24,2022-06-24 06:07:00 UTC,1630921,Karan Matalia,research,1,0,12.9295447527,77.6077472825,2,,Bangalore,Oriental Mud-dauber Wasp,Chalybion bengalense,Oriental Mud-dauber Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Chalybion,,Chalybion bengalense,,,,,,Suddagunte Palya
135797189,2022-09-13,2022-09-13 04:39:00 UTC,700759,Vena Kapoor,research,3,0,13.0676944444,77.5787277778,,,Bangalore,Woolly Wall Bee,Megachile lanata,Woolly Wall Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,Megachile lanata,,,,,,Byatarayanapura
136034671,2022-09-22,2022-09-22 12:32:00 UTC,5529522,Ayaan S,research,3,0,12.9654796,77.7184638,2119,,Bangalore,Woolly Wall Bee,Megachile lanata,Woolly Wall Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,Megachile lanata,,,,,,Hudi
136400430,2022-09-25,2022-09-25 05:25:55 UTC,6188829,,research,2,0,13.0676294131,77.5768114999,30,,Bangalore,White Combed-Sweat Bee,Lasioglossum albescens,White Combed-Sweat Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,Lasioglossum albescens,,,,,,Byatarayanapura
136401602,2022-09-25,2022-09-25 06:08:43 UTC,6188829,,research,3,0,13.0676503151,77.5768849254,39,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Byatarayanapura
136671222,2022-03-28,2022-03-28 07:57:54 UTC,980479,Onkar Kadam,research,3,0,13.0710628695,77.5800579786,28,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Byatarayanapura
136782497,2022-09-28,2022-09-28 04:12:00 UTC,5529522,Ayaan S,research,4,0,12.9654796,77.7184638,2119,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Hudi
136995727,2022-09-27,2022-09-27 05:12:00 UTC,4459882,Praveen T,research,3,0,12.9752316114,77.6896362242,122,,Bangalore,Woolly Wall Bee,Megachile lanata,Woolly Wall Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,Megachile lanata,,,,,,Dodda Nekkundi
137015307,2022-07-06,2022-07-06 09:57:18 UTC,2169108,Bhuvan Raj K,research,1,0,12.9041239722,77.549665,,,Bangalore,Ammophila clavus,Ammophila clavus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Ammophilinae,,Ammophilini,,Ammophila,,Ammophila clavus,,,,,,Padmanabha Nagar
137019899,2022-06-14,2022-06-14 12:24:00 UTC,617428,Jenis,research,3,0,13.0610687028,77.5399437613,244,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Kuvempu Nagar
137019941,2022-06-16,2022-06-16 12:38:00 UTC,617428,Jenis,research,3,0,13.0610687028,77.5399437613,244,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Kuvempu Nagar
137728669,2022-10-06,2022-10-06 03:53:00 UTC,5529522,Ayaan S,research,3,0,12.9507432,77.5847773,1390,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,Vishveshwara Puram
138097096,2022-10-05,2022-10-05 06:42:00 UTC,2332157,Surabhi Srivastava,research,4,0,13.0709228,77.5801971,200,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Byatarayanapura
138113295,2022-10-02,2022-10-02 01:59:00 UTC,5783280,Srijan,research,4,0,12.890235,77.5873736,199,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Puttenahalli
138273579,2022-10-09,2022-10-09 06:43:03 UTC,3238312,Ronith Urs,research,1,0,13.0934306046,77.5782783329,126,,Bangalore,Oriental Mud-dauber Wasp,Chalybion bengalense,Oriental Mud-dauber Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Chalybion,,Chalybion bengalense,,,,,,Yelahanka Satellite Town
138732158,2022-04-15,2022-04-15 08:02:00 UTC,3346412,Chayant Gonsalves,research,2,0,13.0046972364,77.6212848723,114,,Bangalore,Emerald Cockroach Wasp,Ampulex compressa,Emerald Cockroach Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Ampulicidae,Ampulicinae,,Ampulicini,,Ampulex,,Ampulex compressa,,,,,,Lingarajapura
138805550,2022-01-08,2022-01-08 04:54:00 UTC,6025043,Debamita Chakrabarti,research,2,0,12.9715987,77.5945627,38456,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,Ashok Nagar
139084678,2022-10-17,2022-10-17 05:29:33 UTC,4687862,Paneendra BA,research,1,0,12.9064268274,77.5347128883,703,,Bangalore,Sceliphron madraspatanum,Sceliphron madraspatanum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Sceliphron,,Sceliphron madraspatanum,,,,,,Subrahmanyapura
139132439,2022-10-11,2022-10-11 10:54:00 UTC,4459882,Praveen T,research,3,0,12.9755871772,77.6876381357,31,,Bangalore,Woolly Wall Bee,Megachile lanata,Woolly Wall Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,Megachile lanata,,,,,,Dodda Nekkundi
139133379,2022-10-09,2022-10-09 03:01:00 UTC,4459882,Praveen T,research,3,0,12.9183126,77.680097,384,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Varthuru
140353631,2022-10-28,2022-10-28 03:42:00 UTC,4459882,Praveen T,research,1,0,12.9821145594,77.6896265417,488,,Bangalore,Emerald Cockroach Wasp,Ampulex compressa,Emerald Cockroach Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Ampulicidae,Ampulicinae,,Ampulicini,,Ampulex,,Ampulex compressa,,,,,,A. Narayanapura
140643702,2022-10-31,2022-10-31 03:37:43 UTC,258303,Subbu Ramanathan,research,3,0,12.8784059131,77.5307633355,24,,Bangalore,White Combed-Sweat Bee,Lasioglossum albescens,White Combed-Sweat Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,Lasioglossum albescens,,,,,,Hemmigepura
140887862,2022-11-02,2022-11-02 03:27:05 UTC,258303,Subbu Ramanathan,research,2,0,12.8802362235,77.5299744308,14,,Bangalore,Sphex argentatus,Sphex argentatus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sphecinae,,Sphecini,,Sphex,,Sphex argentatus,,,,,,Hemmigepura
141364656,2022-11-07,2022-11-07 11:23:58 UTC,5529522,Ayaan S,research,2,0,12.9582721195,77.7255356312,303,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,AECS Layout
142069944,2022-11-15,2022-11-15 03:41:41 UTC,2468551,Chandu Bandi,research,3,0,12.9067554444,77.6780395278,,,Bangalore,Westwood's Pronged-Nomia,Nomia westwoodi,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia westwoodi,,,,,,Bellanduru
142152313,2022-11-16,2022-11-16 10:28:46 UTC,5529522,Ayaan S,research,2,0,12.9582659115,77.7255356312,303,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,AECS Layout
142280836,2022-11-09,2022-11-09 03:54:59 UTC,2481502,Ashraf,research,3,0,13.0709227627,77.5801971182,200,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Byatarayanapura
142281040,2022-10-24,2022-10-24 12:59:40 UTC,2481502,Ashraf,research,2,0,13.0937583333,77.5784,,,Bangalore,扁头泥蜂,Ampulex compressa,Emerald Cockroach Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Ampulicidae,Ampulicinae,,Ampulicini,,Ampulex,,Ampulex compressa,,,,,,Yelahanka Satellite Town
142333218,2022-11-18,2022-11-18 13:49:51 UTC,3238312,Ronith Urs,research,3,0,13.072174,77.58014,,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Byatarayanapura
142459596,2022-11-19,2022-11-19 04:01:00 UTC,4459882,Praveen T,research,2,0,12.9752343,77.6886853,564,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,Dodda Nekkundi
142512676,2022-09-27,2022-09-27 09:25:37 UTC,3445702,Manav,research,3,0,13.071169011,77.5809699297,47,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Byatarayanapura
142682749,2022-11-23,2022-11-23 04:39:31 UTC,3445702,Manav,research,3,0,13.071475,77.5809555556,,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Byatarayanapura
142807313,2022-11-25,2022-11-25 03:20:28 UTC,258303,Subbu Ramanathan,research,2,0,12.8794697194,77.530476675,,,Bangalore,Nomia interstitialis,Nomia interstitialis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia interstitialis,,,,,,Hemmigepura
142899537,2022-11-26,2022-11-26 04:15:28 UTC,258303,Subbu Ramanathan,research,3,0,12.8783653846,77.5307790935,17,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Hemmigepura
143011647,2022-11-26,2022-11-26 04:06:26 UTC,5529522,Ayaan S,research,3,0,12.9619243686,77.7096163854,189,,Bangalore,Windowed Carpenter,Xylocopa fenestrata,Windowed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa fenestrata,,,,,,AECS Layout
143340883,2022-11-27,2022-11-27 06:38:00 UTC,4493825,Safwan,research,2,0,12.92024233,77.6476197945,2,,Bangalore,Emerald Cockroach Wasp,Ampulex compressa,Emerald Cockroach Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Ampulicidae,Ampulicinae,,Ampulicini,,Ampulex,,Ampulex compressa,,,,,,HSR Layout
143713309,2022-12-03,2022-12-03 02:16:52 UTC,5529522,Ayaan S,research,3,0,13.0142866496,77.6833236963,208,,Bangalore,Yellow-headed Carpenter,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,,,Kalkere
143713748,2022-12-03,2022-12-03 03:08:27 UTC,5529522,Ayaan S,research,3,0,13.0142866496,77.6833236963,208,,Bangalore,Yellow-headed Carpenter,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,,,Kalkere
144142296,2022-12-11,2022-12-11 07:14:24 UTC,4147582,,research,2,0,12.9821936858,77.5635215431,6,,Bangalore,White Combed-Sweat Bee,Lasioglossum albescens,White Combed-Sweat Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,Lasioglossum albescens,,,,,,Okalipuram
144322945,2022-12-13,2022-12-13 09:46:00 UTC,3333095,prajwal deep,research,1,0,12.9714785136,77.5945626944,38456,,Bangalore,White Combed-Sweat Bee,Lasioglossum albescens,White Combed-Sweat Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,Lasioglossum albescens,,,,,,Ashok Nagar
145037761,2022-11-06,2022-11-06 04:29:00 UTC,337978,Karthik Thrikkadeeri,research,2,0,13.0860911859,77.5750818792,1449,,Bangalore,Yellow-headed Carpenter,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,,,Byatarayanapura
145494342,2022-12-20,2022-12-20 07:46:00 UTC,5529522,Ayaan S,research,4,0,12.9654796,77.7184638,2119,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Hudi
145495371,2022-12-29,2022-12-29 00:50:11 UTC,4436772,Taran Udayabanu,research,3,0,12.8773533333,77.6110083333,9,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Hulimavu
147109420,2022-12-25,2022-12-25 06:57:45 UTC,6326276,Prafulla Angya,research,1,0,12.9019939948,77.5957448781,307,,Bangalore,Liris ducalis,Liris ducalis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Crabroninae,,Larrini,Larrina,Liris,,Liris ducalis,,,,,,Bilekhalli
148733281,2022-12-18,2022-12-18 05:51:00 UTC,4798621,Vinod Shankar,research,3,0,13.0808729,77.6025996,262,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Jakkuru
160261041,2022-04-30,2022-04-30 02:04:21 UTC,6207454,Sri Harsha K.M,research,3,0,13.042301,77.551823,1,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Yeshwanthpura
179146689,2022-08-17,2022-08-17 13:47:00 UTC,101319,360pixual,research,2,0,13.1123294918,77.5773199795,8,,Bangalore,Golden-winged Bamboo-Carpenter,Xylocopa auripennis,Golden-winged Bamboo-Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa auripennis,,,,,,Atturu
182384871,2022-06-04,2022-06-04 04:21:31 UTC,6925425,Maitrey Chhaya,research,3,0,12.8996674125,77.4826837331,1642,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Hemmigepura
193581972,2022-06-23,2022-06-23 08:05:00 UTC,2169108,Bhuvan Raj K,research,3,0,12.8987127844,77.540752759,2,,Bangalore,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Subrahmanyapura
145566305,2023-01-01,2023-01-01 09:45:32 UTC,6393974,Pragnya,research,4,0,12.9841184444,77.5648040556,,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Okalipuram
146309795,2023-01-10,2023-01-10 08:17:21 UTC,1655920,Kulbhushansingh Suryawanshi,research,2,0,13.0696194444,77.5787138889,,,Bangalore,Yellow-headed Carpenter,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,,,Byatarayanapura
146526257,2023-01-14,2023-01-14 09:31:27 UTC,2824657,,research,2,0,12.9679561516,77.6537754637,20,,Bangalore,Yellow-headed Carpenter,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,,,New Tippasandara
146536902,2023-01-14,2023-01-14 08:40:00 UTC,258303,Subbu Ramanathan,research,2,0,12.8789074,77.5298515,218,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Hemmigepura
