id,observed_on,time_observed_at,user_id,user_name,quality_grade,num_identification_agreements,num_identification_disagreements,latitude,longitude,positional_accuracy,place_town_name,place_county_name,species_guess,scientific_name,common_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,name_en
128281302,2022-07-26,2022-07-26 10:12:20 UTC,5774799,Tepig,research,2,0,13.0135732139,77.568183504,22,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Aramane Nagara
128307584,2022-07-28,2022-07-28 15:22:06 UTC,3248328,,research,1,0,13.0650613889,77.6481091667,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Horamavu
128558729,2022-07-30,2022-07-30 04:02:42 UTC,1655920,Kulbhushansingh Suryawanshi,research,1,0,13.0907889722,77.6063989722,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Kempegowda Ward
128580840,2022-07-30,2022-07-30 08:05:33 UTC,2468551,Chandu Bandi,research,2,0,12.950387,77.5907745278,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Vishveshwara Puram
129104801,2022-08-02,2022-08-02 04:04:19 UTC,2468551,Chandu Bandi,research,2,0,12.90669725,77.6764831389,,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Bellanduru
130592086,2022-07-30,2022-07-30 07:50:17 UTC,5959910,Satvik,research,1,0,12.9316183599,77.736938037,21,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Varthuru
130612709,2022-08-13,2022-08-13 06:49:00 UTC,5529522,Ayaan S,research,1,0,12.9763602,77.5929095,1536,,Bangalore,黄腰胡蜂,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Sampangiram Nagar
130632978,2022-08-12,2022-08-12 15:24:13 UTC,337978,Karthik Thrikkadeeri,research,1,0,13.0722491944,77.5711657778,,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Byatarayanapura
130916816,2022-08-15,2022-08-15 04:45:00 UTC,5529522,Ayaan S,research,1,0,12.9507432,77.5847773,1390,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Vishveshwara Puram
130930883,2022-08-15,2022-08-15 05:24:41 UTC,258303,Subbu Ramanathan,research,1,0,12.9213738223,77.5227884576,205,,Bangalore,Potter and Mason Wasps,Paraleptomenes,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Paraleptomenes,,,,,,,Rajarajeshwari Nagar
131192448,2022-08-17,2022-08-17 12:28:00 UTC,5529522,Ayaan S,research,2,0,12.9654796,77.7184638,2119,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Hudi
131451816,2022-08-19,2022-08-19 12:12:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Hudi
131579543,2022-08-20,2022-08-20 11:50:00 UTC,5529522,Ayaan S,research,2,0,12.9654796,77.7184638,2119,,Bangalore,熱帶胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hudi
131701167,2022-08-21,2022-08-21 06:13:02 UTC,3584871,,research,1,0,13.025325,77.5641866667,10,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Aramane Nagara
131879462,2022-08-22,2022-08-22 11:09:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Hudi
132411946,2022-08-26,2022-08-26 11:33:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Hudi
132528330,2022-08-27,2022-08-27 05:10:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Hudi
133430186,2022-09-03,2022-09-03 03:30:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Hudi
133580694,2022-09-04,2022-09-04 02:27:00 UTC,1124519,Linda,research,1,0,12.9126925,77.6732975,448,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Bellanduru
133624603,2022-08-09,2022-08-09 12:38:28 UTC,1630921,Karan Matalia,research,1,0,12.9255720095,77.6138169318,5,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Suddagunte Palya
134390007,2022-09-10,2022-09-10 03:20:00 UTC,5529522,Ayaan S,research,2,0,12.9654796,77.7184638,2119,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Hudi
134542140,2022-09-11,2022-09-11 03:41:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,熱帶胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hudi
135407902,2022-09-16,2022-09-16 09:43:56 UTC,1254764,Ashwin Warudkar,research,1,0,13.0291786111,77.5642852778,,,Bangalore,Vespa tropica,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Aramane Nagara
135483256,2022-09-18,2022-09-18 03:06:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Hudi
135774336,2022-09-20,2022-09-20 10:52:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,熱帶胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hudi
135865819,2022-09-20,2022-09-20 10:55:06 UTC,3248328,,research,1,0,13.0650777778,77.6481091667,,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Horamavu
135904253,2022-09-21,2022-09-21 11:31:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hudi
136012338,2022-09-22,2022-09-22 04:21:24 UTC,258303,Subbu Ramanathan,research,2,0,12.8793557151,77.530618161,22,,Bangalore,Rhynchium brunneum,Rhynchium brunneum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Rhynchium,,Rhynchium brunneum,,,,,Hemmigepura
136684057,2022-05-08,2022-05-08 04:53:51 UTC,63135,Suhel Quader,research,2,0,13.0676541944,77.5768402778,,,Bangalore,Delta pyriforme,Delta pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,,,,Byatarayanapura
137607123,2022-10-05,2022-10-05 03:16:00 UTC,5529522,Ayaan S,research,1,0,12.962288,77.7098984,212,,Bangalore,熱帶胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,AECS Layout
138092544,2022-10-09,2022-10-09 05:53:00 UTC,5529522,Ayaan S,research,3,0,12.9654796,77.7184638,2119,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Hudi
138713546,2022-10-02,2022-10-02 06:55:06 UTC,3783350,Lakshmi bharadwaj,research,1,0,13.024428059,77.6447595656,11,,Bangalore,Tropical Paper Wasp,Polistes stigma,Tropical Paper Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes stigma,,,,,Challakere
138856705,2022-10-14,2022-10-14 06:19:43 UTC,3869370,Sunandav,research,1,0,13.024226577,77.5687651018,105,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Aramane Nagara
139132441,2022-10-11,2022-10-11 10:46:00 UTC,4459882,Praveen T,research,2,0,12.9742533719,77.6902522364,122,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Dodda Nekkundi
139398507,2022-10-20,2022-10-20 03:55:08 UTC,4687862,Paneendra BA,research,1,0,12.9064268274,77.5347128883,703,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Subrahmanyapura
139968610,2022-10-24,2022-10-24 09:06:44 UTC,1756150,C L Dheeraj,research,1,0,13.0185894331,77.5670023263,5,,Bangalore,Delta pyriforme,Delta pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,,,,Aramane Nagara
140125657,2022-10-25,,3345946,Hayath Mohammed,research,1,0,12.9714785136,77.5945626944,38456,,Bangalore,黄腰胡蜂,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Ashok Nagar
140392847,2022-10-29,2022-10-29 10:54:12 UTC,2801703,Vaidya R,research,2,0,13.0800713423,77.5785150379,2240,,Bangalore,热带胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Byatarayanapura
140480607,2022-10-29,2022-10-29 11:10:00 UTC,5529522,Ayaan S,research,1,0,12.920707,77.6414418,527,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,HSR Layout
140509875,2022-10-30,2022-10-30 11:42:00 UTC,5529522,Ayaan S,research,1,0,12.958266,77.7255357,303,,Bangalore,热带胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,AECS Layout
141451836,2022-11-05,2022-11-05 10:17:00 UTC,258303,Subbu Ramanathan,research,1,0,12.8809334906,77.5295817073,72,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hemmigepura
141451869,2022-11-08,2022-11-08 09:22:00 UTC,258303,Subbu Ramanathan,research,1,0,12.8809334906,77.5295817073,72,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hemmigepura
141676676,2022-11-06,2022-11-06 04:56:35 UTC,337978,Karthik Thrikkadeeri,research,1,0,13.0898450833,77.5754301667,,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Byatarayanapura
141893651,2022-11-11,2022-11-11 08:01:04 UTC,3238312,Ronith Urs,research,1,0,13.0714339722,77.580864,,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Byatarayanapura
142198637,2022-11-13,2022-11-13 06:53:24 UTC,2025878,Ashwin Viswanathan,research,1,0,13.0673899722,77.5723809722,,,Bangalore,Ropalidia rufoplagiata,Ropalidia rufoplagiata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia rufoplagiata,,,,,Byatarayanapura
142298666,2022-11-18,2022-11-18 10:38:00 UTC,5529522,Ayaan S,research,2,0,12.958266,77.7255357,303,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,AECS Layout
142432523,2022-11-20,2022-11-20 07:03:33 UTC,5702642,,research,2,0,12.96101252,77.67057407,5,,Bangalore,Delta pyriforme,Delta pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,,,,HAL Airport
142529130,2022-10-07,2022-10-07 06:01:05 UTC,3445702,Manav,research,1,0,13.071169011,77.5809699297,47,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Byatarayanapura
142815508,2022-11-25,2022-11-25 03:48:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hudi
143070501,2022-11-23,2022-11-23 15:49:58 UTC,739719,Herman Ramesh,research,1,0,13.0712194444,77.5807694444,,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Byatarayanapura
143150965,2022-11-27,2022-11-27 08:22:14 UTC,6347306,,research,1,0,13.0031677307,77.6228251308,704,,Bangalore,Potter and Mason Wasps,Eumeninae,Potter and Mason Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,,,,,,,,Lingarajapura
143157710,2022-11-28,2022-11-28 06:40:37 UTC,1756150,C L Dheeraj,research,1,0,13.0163375,77.5626359,,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Aramane Nagara
143159040,2022-09-11,2022-09-11 06:42:00 UTC,3333095,prajwal deep,research,1,0,12.9715987,77.5945627,38456,,Bangalore,熱帶胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Ashok Nagar
143336847,2022-11-30,2022-11-30 04:06:00 UTC,4459882,Praveen T,research,2,0,12.9752343,77.6886853,564,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Dodda Nekkundi
143403511,2022-12-01,2022-12-01 02:26:58 UTC,5043,Haneesh K M,research,1,0,12.9129746218,77.4734626338,206,,Bangalore,熱帶胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Bande Mutt
143788633,2022-02-09,2022-02-09 14:12:09 UTC,3313880,Vikas D Prasad,research,2,0,12.9325188,77.5320798997,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Rajarajeshwari Nagar
144402280,2022-12-15,2022-12-15 05:08:06 UTC,2565963,Rama Narayanan,research,1,0,13.0704008723,77.5771655515,454,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Byatarayanapura
144521400,2022-12-17,2022-12-17 05:11:18 UTC,4881043,Bhargav A P,research,1,0,12.9231626436,77.5963745266,211,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Gurappanapalya
144535816,2022-11-15,2022-11-15 11:04:52 UTC,6207454,Sri Harsha K.M,research,1,0,13.045431,77.54787,3307,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Jalahalli
144540203,2022-11-27,2022-11-27 05:16:57 UTC,6044906,Arango K,research,2,0,13.1128366237,77.5787577778,696,,Bangalore,Delta pyriforme,Delta pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,,,,Atturu
145314148,2022-12-28,2022-12-28 12:17:03 UTC,3997652,Lochana R,research,1,0,12.9362362704,77.6061887294,210,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Suddagunte Palya
145409212,2022-12-29,2022-12-29 08:32:28 UTC,1399269,Ramya Ganesan,research,1,0,13.0683416667,77.5547722222,,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Vidyaranyapura
145485050,2022-12-31,2022-12-31 03:54:32 UTC,2468551,Chandu Bandi,research,2,0,12.9287271389,77.6540985,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Agaram
152019747,2022-03-03,2022-03-03 12:25:00 UTC,2025878,Ashwin Viswanathan,research,2,0,13.0673704039,77.5723261759,12,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Byatarayanapura
152023585,2022-03-08,2022-03-08 05:41:52 UTC,2025878,Ashwin Viswanathan,research,1,0,13.0673730556,77.5723875,,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Byatarayanapura
152023778,2022-03-03,2022-03-03 07:22:03 UTC,2025878,Ashwin Viswanathan,research,1,0,13.0673341667,77.5723875,,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Byatarayanapura
152023978,2022-03-03,2022-03-03 02:20:30 UTC,2025878,Ashwin Viswanathan,research,1,0,13.0673475,77.5724105556,,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Byatarayanapura
153329047,2022-08-17,2022-08-17 12:12:00 UTC,2362965,Karthik,research,2,0,13.03474636,77.5730149713,481,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Radhakrishna Temple Ward
169763347,2022-10-06,2022-10-06 09:31:59 UTC,6209958,Bhaveesh Shetty,research,1,0,12.9740412962,77.5463369116,211,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Vijayanagar
170419033,2022-09-23,2022-09-23 02:27:31 UTC,6209958,Bhaveesh Shetty,research,1,0,12.949905856,77.5821584836,204,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Vishveshwara Puram
182008866,2022-12-04,2022-12-04 06:59:00 UTC,3869370,Sunandav,research,2,0,13.0167675632,77.5674669931,31,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Aramane Nagara
182008867,2022-12-04,2022-12-04 07:00:00 UTC,3869370,Sunandav,research,2,0,13.0165585001,77.567145128,31,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Aramane Nagara
