id,observed_on,time_observed_at,user_id,user_name,quality_grade,num_identification_agreements,num_identification_disagreements,latitude,longitude,positional_accuracy,place_town_name,place_county_name,species_guess,scientific_name,common_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,name_en
131579543,2022-08-20,2022-08-20 11:50:00 UTC,5529522,Ayaan S,research,2,0,12.9654796,77.7184638,2119,,Bangalore,熱帶胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hudi
131701167,2022-08-21,2022-08-21 06:13:02 UTC,3584871,,research,1,0,13.025325,77.5641866667,10,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Aramane Nagara
131780222,2022-08-22,2022-08-21 19:21:26 UTC,1870339,Prem Prakash Garg,research,1,0,12.7735843611,77.6179275278,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,
131856001,2022-08-22,2022-08-22 02:44:20 UTC,258303,Subbu Ramanathan,needs_id,2,0,12.8785435137,77.5307016447,14,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Hemmigepura
131879462,2022-08-22,2022-08-22 11:09:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Hudi
132411946,2022-08-26,2022-08-26 11:33:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Hudi
132528330,2022-08-27,2022-08-27 05:10:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Hudi
132940153,2022-07-29,2022-07-29 03:44:00 UTC,1124519,Linda,research,2,0,12.8424027,77.726986,212,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,
132950352,2022-08-30,2022-08-30 01:20:30 UTC,2468551,Chandu Bandi,needs_id,1,0,12.9065646944,77.6772460833,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Bellanduru
133027058,2022-08-31,2022-08-31 01:06:48 UTC,202610,Bijoy Venugopal,needs_id,1,0,12.9286283333,77.6793616667,13,,Bangalore,"Hornets, Paper Wasps, Potter Wasps, and Allies",Vespidae,"Hornets, Paper Wasps, Potter Wasps, and Allies",Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,,,,,,,,,,,,Bellanduru
133430186,2022-09-03,2022-09-03 03:30:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Hudi
133438318,2022-08-29,2022-08-29 06:27:00 UTC,1124519,Linda,needs_id,1,0,12.8424027,77.726986,212,,Bangalore,Small Brown Paper Wasps,Ropalidia cyathiformis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia cyathiformis,,,,,
133580694,2022-09-04,2022-09-04 02:27:00 UTC,1124519,Linda,research,1,0,12.9126925,77.6732975,448,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Bellanduru
133624603,2022-08-09,2022-08-09 12:38:28 UTC,1630921,Karan Matalia,research,1,0,12.9255720095,77.6138169318,5,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Suddagunte Palya
133873737,2022-09-05,2022-09-05 04:01:40 UTC,2468551,Chandu Bandi,needs_id,3,0,12.9065618333,77.6774291944,,,Bangalore,Potter and Mason Wasps,Eumeninae,Potter and Mason Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,,,,,,,,Bellanduru
134060871,2022-09-07,2022-09-07 12:14:00 UTC,5648009,smitha pai,needs_id,2,0,13.0031677307,77.6228251308,704,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Lingarajapura
134390007,2022-09-10,2022-09-10 03:20:00 UTC,5529522,Ayaan S,research,2,0,12.9654796,77.7184638,2119,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Hudi
134542140,2022-09-11,2022-09-11 03:41:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,熱帶胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hudi
135113332,2022-09-15,2022-09-15 11:13:00 UTC,5529522,Ayaan S,needs_id,2,0,12.9654796,77.7184638,2119,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Hudi
135139403,2022-09-15,2022-09-15 03:51:30 UTC,2113143,Ansil B. R.,needs_id,0,0,13.0714111111,77.581175,,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Byatarayanapura
135207817,2022-09-16,2022-09-16 03:19:19 UTC,1870339,Prem Prakash Garg,research,1,0,12.7733201944,77.6179961944,,,Bangalore,熱帶胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,
135355704,2022-08-20,2022-08-20 04:50:00 UTC,1630921,Karan Matalia,needs_id,1,0,12.8267052571,77.7236044256,15,,Bangalore,Allorhynchium,Allorhynchium,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Allorhynchium,,,,,,,
135368683,2022-09-17,2022-09-17 07:23:00 UTC,258303,Subbu Ramanathan,needs_id,2,0,12.8789074,77.5298515,218,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Hemmigepura
135407902,2022-09-16,2022-09-16 09:43:56 UTC,1254764,Ashwin Warudkar,research,1,0,13.0291786111,77.5642852778,,,Bangalore,Vespa tropica,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Aramane Nagara
135483256,2022-09-18,2022-09-18 03:06:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Hudi
135651153,2022-09-19,2022-09-19 12:03:50 UTC,2619926,Misha Bansal,needs_id,0,0,13.0677417778,77.5787126944,,,Bangalore,Small Brown Paper Wasps,Ropalidia cyathiformis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia cyathiformis,,,,,Byatarayanapura
135774336,2022-09-20,2022-09-20 10:52:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,熱帶胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hudi
135865819,2022-09-20,2022-09-20 10:55:06 UTC,3248328,,research,1,0,13.0650777778,77.6481091667,,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Horamavu
135904253,2022-09-21,2022-09-21 11:31:00 UTC,5529522,Ayaan S,research,1,0,12.9654796,77.7184638,2119,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hudi
136012338,2022-09-22,2022-09-22 04:21:24 UTC,258303,Subbu Ramanathan,research,2,0,12.8793557151,77.530618161,22,,Bangalore,Rhynchium brunneum,Rhynchium brunneum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Rhynchium,,Rhynchium brunneum,,,,,Hemmigepura
136282739,2022-09-24,2022-09-24 07:05:49 UTC,2113143,Ansil B. R.,needs_id,0,0,13.0691527778,77.5681666667,,,Bangalore,Ropalidia jacobsoni,Ropalidia jacobsoni,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia jacobsoni,,,,,Byatarayanapura
136401441,2022-09-25,2022-09-25 05:52:07 UTC,6188829,,needs_id,2,0,13.0676016526,77.5768718496,50,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Byatarayanapura
136684057,2022-05-08,2022-05-08 04:53:51 UTC,63135,Suhel Quader,research,2,0,13.0676541944,77.5768402778,,,Bangalore,Delta pyriforme,Delta pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,,,,Byatarayanapura
136789361,2022-09-28,2022-09-28 09:26:32 UTC,3569235,,research,2,0,12.8818305438,77.4636568129,88,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,
137015053,2022-07-06,2022-07-06 11:34:50 UTC,2169108,Bhuvan Raj K,needs_id,3,0,12.9015459722,77.548938,,,Bangalore,Small Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Vasanthpura
137274720,2022-10-02,2022-10-02 07:27:37 UTC,1097231,Rajesh Balakrishnan,research,2,0,12.9901560977,77.6624017954,263,"CV Raman Nagar, Bangalore",Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,C V Raman Nagar
137597605,2022-10-05,2022-10-05 03:02:14 UTC,5311824,James J Williams,needs_id,2,0,13.044879803,77.6384047419,,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Challakere
137607123,2022-10-05,2022-10-05 03:16:00 UTC,5529522,Ayaan S,research,1,0,12.962288,77.7098984,212,,Bangalore,熱帶胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,AECS Layout
138087738,2022-10-08,2022-10-08 05:12:44 UTC,5231269,Divyaraj,needs_id,0,0,13.139102,77.492169,,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,
138092544,2022-10-09,2022-10-09 05:53:00 UTC,5529522,Ayaan S,research,3,0,12.9654796,77.7184638,2119,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Hudi
138126805,2022-10-09,2022-10-09 07:13:01 UTC,5651121,Rintu Mandal,needs_id,2,0,13.0676421944,77.5783843889,,,Bangalore,Hornets,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Byatarayanapura
138581120,2022-10-13,2022-10-13 04:14:30 UTC,1870339,Prem Prakash Garg,research,1,0,12.7734803889,77.6180496111,,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,
138713546,2022-10-02,2022-10-02 06:55:06 UTC,3783350,Lakshmi bharadwaj,research,1,0,13.024428059,77.6447595656,11,,Bangalore,Tropical Paper Wasp,Polistes stigma,Tropical Paper Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes stigma,,,,,Challakere
138856705,2022-10-14,2022-10-14 06:19:43 UTC,3869370,Sunandav,research,1,0,13.024226577,77.5687651018,105,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Aramane Nagara
139105753,2022-10-16,2022-10-16 13:24:29 UTC,1092902,Chethan Rao,research,2,0,12.8625891862,77.7732853219,76,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,
139132441,2022-10-11,2022-10-11 10:46:00 UTC,4459882,Praveen T,research,2,0,12.9742533719,77.6902522364,122,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Dodda Nekkundi
139195769,2022-10-18,2022-10-18 03:57:41 UTC,5231269,Divyaraj,research,1,0,13.195257,77.506361,,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,
139206733,2022-10-18,2022-10-18 08:15:38 UTC,202610,Bijoy Venugopal,needs_id,2,0,12.9283666667,77.67917,46,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Bellanduru
139315665,2022-08-13,2022-08-13 07:46:34 UTC,2868474,Nishanth Arvind,research,2,0,12.8452684473,77.7768751234,275,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,
139398507,2022-10-20,2022-10-20 03:55:08 UTC,4687862,Paneendra BA,research,1,0,12.9064268274,77.5347128883,703,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Subrahmanyapura
139567501,2022-10-21,2022-10-21 06:56:05 UTC,2468551,Chandu Bandi,needs_id,1,0,12.9498081111,77.5859069722,,,Bangalore,Potter and Mason Wasps,Paraleptomenes humbertianus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Paraleptomenes,,Paraleptomenes humbertianus,,,,,Vishveshwara Puram
139620632,2022-10-22,2022-10-22 04:02:38 UTC,5065943,Chitra Shanker,needs_id,0,0,13.1389,77.492209,,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,
139968610,2022-10-24,2022-10-24 09:06:44 UTC,1756150,C L Dheeraj,research,1,0,13.0185894331,77.5670023263,5,,Bangalore,Delta pyriforme,Delta pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,,,,Aramane Nagara
140125657,2022-10-25,,3345946,Hayath Mohammed,research,1,0,12.9714785136,77.5945626944,38456,,Bangalore,黄腰胡蜂,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Ashok Nagar
140392847,2022-10-29,2022-10-29 10:54:12 UTC,2801703,Vaidya R,research,2,0,13.0800713423,77.5785150379,2240,,Bangalore,热带胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Byatarayanapura
140471125,2022-10-30,2022-10-30 04:50:33 UTC,3301493,Sriram Ranganathan,research,2,0,12.8670465769,77.5195071101,107,,Bangalore,Delta pyriforme,Delta pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,,,,
140477756,2022-10-29,2022-10-29 05:20:00 UTC,5529522,Ayaan S,research,1,0,12.7960545,77.5764202,430,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,
140477786,2022-10-29,2022-10-29 06:05:00 UTC,5529522,Ayaan S,research,1,0,12.7960545,77.5764202,430,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,
140480581,2022-10-29,2022-10-29 08:04:00 UTC,5529522,Ayaan S,research,1,0,12.7960545,77.5764202,430,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,
140480607,2022-10-29,2022-10-29 11:10:00 UTC,5529522,Ayaan S,research,1,0,12.920707,77.6414418,527,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,HSR Layout
140509875,2022-10-30,2022-10-30 11:42:00 UTC,5529522,Ayaan S,research,1,0,12.958266,77.7255357,303,,Bangalore,热带胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,AECS Layout
140512049,2022-10-21,2022-10-21 01:43:00 UTC,5065943,Chitra Shanker,needs_id,0,0,12.9715987,77.5945627,38456,,Bangalore,Ropalidia cyathiformis,Ropalidia cyathiformis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia cyathiformis,,,,,Ashok Nagar
141245878,2022-11-05,2022-11-05 08:57:27 UTC,1870339,Prem Prakash Garg,needs_id,0,0,12.7734517778,77.6179656944,,,Bangalore,Small Brown Paper Wasps,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,
141451836,2022-11-05,2022-11-05 10:17:00 UTC,258303,Subbu Ramanathan,research,1,0,12.8809334906,77.5295817073,72,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hemmigepura
141451869,2022-11-08,2022-11-08 09:22:00 UTC,258303,Subbu Ramanathan,research,1,0,12.8809334906,77.5295817073,72,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hemmigepura
141676676,2022-11-06,2022-11-06 04:56:35 UTC,337978,Karthik Thrikkadeeri,research,1,0,13.0898450833,77.5754301667,,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Byatarayanapura
141893651,2022-11-11,2022-11-11 08:01:04 UTC,3238312,Ronith Urs,research,1,0,13.0714339722,77.580864,,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Byatarayanapura
142198637,2022-11-13,2022-11-13 06:53:24 UTC,2025878,Ashwin Viswanathan,research,1,0,13.0673899722,77.5723809722,,,Bangalore,Ropalidia rufoplagiata,Ropalidia rufoplagiata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia rufoplagiata,,,,,Byatarayanapura
142208142,2022-09-08,2022-09-08 08:36:15 UTC,3445702,Manav,needs_id,1,0,13.071169011,77.5809699297,47,,Bangalore,Hornissen,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Byatarayanapura
142276518,2022-11-01,,3345946,Hayath Mohammed,needs_id,1,0,12.9714785136,77.5945626944,38456,,Bangalore,Small Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Ashok Nagar
142293617,2022-11-13,2022-11-13 05:11:34 UTC,1097231,Rajesh Balakrishnan,research,2,0,12.9901560977,77.6624017954,263,"CV Raman Nagar, Bangalore",Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,C V Raman Nagar
