id,observed_on,time_observed_at,user_id,user_name,quality_grade,num_identification_agreements,num_identification_disagreements,latitude,longitude,positional_accuracy,place_town_name,place_county_name,species_guess,scientific_name,common_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,ward_name,name_en
180478757,2023-08-27,2023-08-27 08:33:15 UTC,3786548,Uma Vaijnath,needs_id,3,0,12.8789072887,77.5298513845,218,,Bangalore,Tetragonula,Tetragonula,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Meliponini,,Tetragonula,,,,,,,,Hemmigepura
180576105,2023-08-28,2023-08-28 03:25:09 UTC,3786548,Uma Vaijnath,needs_id,3,0,12.8844449063,77.5168631226,109,,Bangalore,Ctenonomia,Ctenonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Hemmigepura
180576376,2023-08-28,2023-08-28 03:26:59 UTC,3786548,Uma Vaijnath,research,5,0,12.8844449063,77.5168631226,109,,Bangalore,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Hemmigepura
180577516,2023-08-28,2023-08-28 03:48:30 UTC,3786548,Uma Vaijnath,research,5,0,12.8844449063,77.5168631226,1378591,,Bangalore,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Hemmigepura
180624137,2023-05-06,2023-05-06 04:02:04 UTC,2468551,Chandu Bandi,research,3,0,12.9068174167,77.6777801389,,,Bangalore,Westwood's Pronged-Nomia,Nomia westwoodi,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia westwoodi,,,,,,Bellanduru
180721499,2023-08-29,2023-08-29 03:31:23 UTC,264913,Ashwin Srinivasan,research,3,0,12.8447716667,77.7224583333,25,,Bangalore,Amegilla violacea,Amegilla violacea,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,Amegilla violacea,,,,,,
180744741,2023-08-28,2023-08-28 11:15:02 UTC,7199402,Teja Yantrapalli,needs_id,1,0,12.9802024521,77.5134570524,225,,Bangalore,Ctenonomia,Ctenonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Kottegepalya
180745565,2023-08-29,2023-08-29 03:08:36 UTC,3786548,Uma Vaijnath,research,5,0,12.8811160751,77.5170662999,212,,Bangalore,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Hemmigepura
180761445,2023-08-29,2023-08-29 04:24:57 UTC,258303,Subbu Ramanathan,needs_id,3,0,12.8785986306,77.530620425,,,Bangalore,Black Reed Bees,Braunsapis,Black Reed Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Allodapini,,Braunsapis,,,,,,,,Hemmigepura
180893914,2023-08-26,2023-08-26 02:56:00 UTC,5529522,Ayaan S,research,6,0,12.958266,77.7255357,303,,Bangalore,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,AECS Layout
180893915,2023-08-26,2023-08-26 02:57:00 UTC,5529522,Ayaan S,research,3,0,12.958266,77.7255357,303,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,AECS Layout
180893922,2023-08-26,2023-08-26 03:00:00 UTC,5529522,Ayaan S,research,4,0,12.958266,77.7255357,303,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,AECS Layout
180896052,2023-08-26,2023-08-26 04:25:00 UTC,5529522,Ayaan S,needs_id,3,0,12.9654796,77.7184638,2119,,Bangalore,Aphid Wasps,Carinostigmus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Pemphredoninae,,Pemphredonini,Stigmina,Carinostigmus,,,,,,,,Hudi
180901596,2023-08-11,2023-08-11 03:33:25 UTC,3786548,Uma Vaijnath,research,2,0,12.8729998824,77.5232541561,1378591,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,Hemmigepura
180914725,2023-08-22,2023-08-22 03:24:50 UTC,3786548,Uma Vaijnath,needs_id,3,0,12.8595117526,77.5458658487,63,,Bangalore,Zonamegilla,Zonamegilla,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,Anjanapura
180917380,2023-08-29,2023-08-29 03:33:00 UTC,264913,Ashwin Srinivasan,needs_id,2,0,12.8445410036,77.7203912226,15,,Bangalore,Eutricharaea,Eutricharaea,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,,,,,,,
180917391,2023-08-29,2023-08-29 03:39:00 UTC,264913,Ashwin Srinivasan,needs_id,3,0,12.8445908289,77.7202874165,15,,Bangalore,Koptortosoma,Koptortosoma,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,,,,,,,
180919303,2023-08-22,2023-08-22 04:37:53 UTC,3786548,Uma Vaijnath,research,3,0,12.8588400401,77.5460354984,82,,Bangalore,Westwood's Pronged-Nomia,Nomia westwoodi,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia westwoodi,,,,,,Anjanapura
180920536,2023-08-30,2023-08-30 11:18:39 UTC,6765783,,needs_id,0,0,13.0460305556,77.5011194444,,,Bangalore,Typical Weevil Wasps and Allies,Cerceris,Typical Weevil Wasps and Allies,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Philanthinae,,Cercerini,,Cerceris,,,,,,,,Nalagadarenahalli
180920842,2023-08-22,2023-08-22 06:55:26 UTC,3786548,Uma Vaijnath,research,4,0,12.8588786105,77.5460177287,53,,Bangalore,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Anjanapura
180921387,2023-08-30,2023-08-30 10:48:32 UTC,6765783,,needs_id,2,0,13.0463793285,77.5004647672,52,,Bangalore,Tetragonula,Tetragonula,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Meliponini,,Tetragonula,,,,,,,,Nalagadarenahalli
180956044,2023-08-30,2023-08-30 11:12:08 UTC,6765783,,needs_id,3,0,13.046141221,77.5011960045,14,,Bangalore,Cloak-and-Dagger Bees,Thyreus,Cloak-and-Dagger Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Melectini,,Thyreus,,,,,,,,Nalagadarenahalli
181012518,2023-08-31,2023-08-31 04:13:31 UTC,1870339,Prem Prakash Garg,research,2,0,12.7735199304,77.6180890203,10,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,
181023197,2023-08-31,2023-08-31 04:14:58 UTC,3786548,Uma Vaijnath,needs_id,4,0,12.8719706315,77.5225577876,1378591,,Bangalore,Cloak-and-Dagger Bees,Thyreus,Cloak-and-Dagger Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Melectini,,Thyreus,,,,,,,,Hemmigepura
181034093,2023-08-31,2023-08-31 08:20:26 UTC,5048277,Vikrant Kumar,needs_id,1,0,12.8899471759,77.7042181855,534,,Bangalore,Black Mud-dauber Wasps,Sceliphron,Black Mud-dauber Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Sceliphron,,,,,,,,
181062555,2023-08-26,2023-08-26 04:06:50 UTC,3786548,Uma Vaijnath,needs_id,3,0,12.8158467035,77.551552467,202,,Bangalore,Koptortosoma,Koptortosoma,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,,,,,,,
181158124,2023-08-12,2023-08-12 04:11:14 UTC,2169108,Bhuvan Raj K,needs_id,3,0,12.9344178067,77.606458962,26,,Bangalore,Zonamegilla,Zonamegilla,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,Suddagunte Palya
181168799,2023-09-01,2023-09-01 03:06:08 UTC,3786548,Uma Vaijnath,needs_id,4,0,12.8839892986,77.5142120942,109,,Bangalore,Tetragonula,Tetragonula,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Meliponini,,Tetragonula,,,,,,,,Hemmigepura
181184654,2023-09-01,2023-09-01 03:27:19 UTC,3786548,Uma Vaijnath,needs_id,3,0,12.8840697001,77.5143981725,109,,Bangalore,Blue-banded and Allied Digger Bees,Amegilla,Blue-banded and Allied Digger Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,Hemmigepura
181185633,2023-09-01,2023-09-01 03:40:40 UTC,3786548,Uma Vaijnath,needs_id,4,0,12.8840697001,77.5143981725,109,,Bangalore,Zonamegilla,Zonamegilla,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,Hemmigepura
181265717,2023-08-31,2023-08-31 05:32:00 UTC,264913,Ashwin Srinivasan,needs_id,0,0,12.8448577368,77.7202675355,15,,Bangalore,Sceliphron madraspatanum,Sceliphron madraspatanum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Sceliphron,,Sceliphron madraspatanum,,,,,,
181295149,2023-08-25,2023-08-25 04:45:00 UTC,6044906,Arango K,needs_id,0,0,13.1128423167,77.5786691757,8,,Bangalore,Carinostigmus,Carinostigmus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Pemphredoninae,,Pemphredonini,Stigmina,Carinostigmus,,,,,,,,Atturu
181333259,2023-09-02,2023-09-02 06:36:57 UTC,258303,Subbu Ramanathan,needs_id,2,0,12.946394775,77.5873642333,,,Bangalore,Striped Small Carpenter Bees,Ceratinidia,Striped Small Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Vishveshwara Puram
181339189,2023-09-01,2023-09-01 09:46:32 UTC,6209958,Bhaveesh Shetty,research,6,2,12.9361055636,77.6062463969,25,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Suddagunte Palya
181499316,2023-09-03,2023-09-03 03:14:01 UTC,5043,Haneesh K M,needs_id,0,0,12.9099903256,77.4850479327,9,,Bangalore,Oriental Mud-dauber Wasp,Chalybion bengalense,Oriental Mud-dauber Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Chalybion,,Chalybion bengalense,,,,,,Bande Mutt
181501542,2023-09-03,2023-09-03 03:37:12 UTC,5043,Haneesh K M,needs_id,3,0,12.9099518107,77.4851149879,8,,Bangalore,Ctenonomia,Ctenonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Bande Mutt
181521031,2023-09-02,2023-09-02 09:01:50 UTC,3786548,Uma Vaijnath,needs_id,1,0,12.871798708,77.5245406106,106,,Bangalore,Cloak-and-Dagger Bees,Thyreus,Cloak-and-Dagger Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Melectini,,Thyreus,,,,,,,,Hemmigepura
181521244,2023-09-02,2023-09-02 09:00:22 UTC,3786548,Uma Vaijnath,research,2,0,12.8719392539,77.5239729881,57,,Bangalore,Amegilla violacea,Amegilla violacea,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,Amegilla violacea,,,,,,Hemmigepura
181521385,2023-09-02,2023-09-02 08:53:28 UTC,3786548,Uma Vaijnath,research,2,0,12.8720301184,77.5236095488,106,,Bangalore,Westwood's Pronged-Nomia,Nomia westwoodi,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia westwoodi,,,,,,Hemmigepura
181522056,2023-09-02,2023-09-02 08:53:28 UTC,3786548,Uma Vaijnath,research,2,0,12.8718791133,77.5233265758,63,,Bangalore,Westwood's Pronged-Nomia,Nomia westwoodi,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia westwoodi,,,,,,Hemmigepura
181522396,2023-09-02,2023-09-02 08:52:47 UTC,3786548,Uma Vaijnath,research,2,0,12.8719176817,77.5238251314,83,,Bangalore,Westwood's Pronged-Nomia,Nomia westwoodi,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia westwoodi,,,,,,Hemmigepura
181522716,2023-09-02,2023-09-02 08:42:23 UTC,3786548,Uma Vaijnath,research,4,0,12.8719310826,77.5236578286,99,,Bangalore,Woolly Wall Bee,Megachile lanata,Woolly Wall Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,Megachile lanata,,,,,,Hemmigepura
181524916,2023-09-02,2023-09-02 08:27:54 UTC,3786548,Uma Vaijnath,needs_id,3,0,12.8718483893,77.523329258,85,,Bangalore,Striped Small Carpenter Bees,Ceratinidia,Striped Small Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Hemmigepura
181546724,2023-09-02,2023-09-02 08:26:54 UTC,3786548,Uma Vaijnath,needs_id,3,0,12.8730796336,77.5220572203,131,,Bangalore,Zonamegilla,Zonamegilla,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,Hemmigepura
181564628,2023-08-28,2023-08-28 12:50:00 UTC,5048277,Vikrant Kumar,needs_id,0,0,12.8889161465,77.7040850217,500,,Bangalore,Black Mud-dauber Wasps,Sceliphron,Black Mud-dauber Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Sceliphron,,,,,,,,
181719490,2023-09-04,2023-09-04 06:50:07 UTC,3786548,Uma Vaijnath,needs_id,3,0,12.8769387135,77.5179993734,24,,Bangalore,Ctenonomia,Ctenonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Hemmigepura
181719755,2023-09-04,2023-09-04 06:50:01 UTC,3786548,Uma Vaijnath,needs_id,2,0,12.876939694,77.518020831,29,,Bangalore,Ctenonomia,Ctenonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Hemmigepura
181720313,2023-09-04,2023-09-04 06:45:08 UTC,3786548,Uma Vaijnath,needs_id,3,0,12.8769857791,77.5180543587,24,,Bangalore,Tetragonula,Tetragonula,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Meliponini,,Tetragonula,,,,,,,,Hemmigepura
181721340,2023-09-04,2023-09-04 06:50:00 UTC,3786548,Uma Vaijnath,needs_id,2,0,12.8769177955,77.5180530176,32,,Bangalore,Zonamegilla,Zonamegilla,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,Hemmigepura
181721474,2023-09-04,2023-09-04 11:25:25 UTC,3786548,Uma Vaijnath,needs_id,2,0,12.8769442698,77.5180952623,35,,Bangalore,Blue-banded and Allied Digger Bees,Amegilla,Blue-banded and Allied Digger Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,Hemmigepura
181723969,2023-09-04,2023-09-04 04:59:00 UTC,3786548,Uma Vaijnath,needs_id,1,0,12.8715532428,77.5163665786,42,,Bangalore,White Combed-Sweat Bee,Lasioglossum albescens,White Combed-Sweat Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,Lasioglossum albescens,,,,,,Hemmigepura
181755070,2023-09-04,2023-09-04 05:04:30 UTC,3786548,Uma Vaijnath,needs_id,3,0,12.8699797758,77.5207731128,38,,Bangalore,Tetragonula,Tetragonula,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Meliponini,,Tetragonula,,,,,,,,
181755680,2023-09-04,2023-09-04 05:15:06 UTC,3786548,Uma Vaijnath,needs_id,3,0,12.8699797758,77.5207731128,38,,Bangalore,Tetragonula,Tetragonula,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Meliponini,,Tetragonula,,,,,,,,
181756161,2023-09-04,2023-09-04 05:07:09 UTC,3786548,Uma Vaijnath,needs_id,3,0,12.8699797758,77.5207731128,38,,Bangalore,Tetragonula,Tetragonula,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Meliponini,,Tetragonula,,,,,,,,
182031800,2023-08-29,2023-08-29 02:30:00 UTC,5529522,Ayaan S,needs_id,1,0,12.958266,77.7255357,303,,Bangalore,Blue Mud-dauber Wasps,Chalybion,Blue Mud-dauber Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Chalybion,,,,,,,,AECS Layout
182034555,2023-08-29,2023-08-29 04:38:00 UTC,5529522,Ayaan S,needs_id,1,0,12.9654796,77.7184638,2119,,Bangalore,Typical Weevil Wasps and Allies,Cerceris,Typical Weevil Wasps and Allies,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Philanthinae,,Cercerini,,Cerceris,,,,,,,,Hudi
182157515,2023-09-07,2023-09-07 05:29:03 UTC,3569235,,research,2,0,12.8841282035,77.4632082134,52,,Bangalore,Eoanthidium salemense,Eoanthidium salemense,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Anthidiini,,Eoanthidium,,Eoanthidium salemense,,,,,,
182306178,2023-09-08,2023-09-08 04:52:32 UTC,3786548,Uma Vaijnath,research,3,0,12.8835568955,77.515180707,97,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,Hemmigepura
182311892,2023-09-08,2023-09-08 10:40:29 UTC,6765783,,needs_id,3,0,13.0462138889,77.5008944444,,,Bangalore,Zonamegilla,Zonamegilla,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,Nalagadarenahalli
182446514,2023-09-09,2023-09-09 04:12:50 UTC,202610,Bijoy Venugopal,needs_id,0,0,12.8401337804,77.586973191,56,,Bangalore,,Chalybion bengalense,Oriental Mud-dauber Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Chalybion,,Chalybion bengalense,,,,,,Kalena Agrahara
182462278,2023-09-06,2023-09-06 09:31:00 UTC,5783280,Srijan,needs_id,2,0,12.9254533,77.546757,4575,,Bangalore,Large Carpenter Bees,Xylocopa,Large Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,,,,,,,Chikkalsandra
182489779,2023-09-09,2023-09-09 05:04:51 UTC,3569235,,needs_id,2,0,12.8844638627,77.4638760835,94,,Bangalore,Pithitis,Pithitis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,
182594999,2023-09-10,2023-09-10 05:28:43 UTC,6765783,,needs_id,2,0,13.0461797624,77.5012580305,19,,Bangalore,Large Carpenter Bees,Xylocopa,Large Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,,,,,,,Nalagadarenahalli
182595688,2023-09-10,2023-09-10 04:14:00 UTC,4459882,Praveen T,needs_id,1,0,12.9745189743,77.6894148589,61,,Bangalore,Typical Weevil Wasps and Allies,Cerceris,Typical Weevil Wasps and Allies,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Philanthinae,,Cercerini,,Cerceris,,,,,,,,Dodda Nekkundi
182595693,2023-09-10,2023-09-10 04:20:00 UTC,4459882,Praveen T,needs_id,3,0,12.9744353348,77.6868828536,61,,Bangalore,"Square-headed Wasps, Sand Wasps, and Allies",Crabronidae,"Square-headed Wasps, Sand Wasps, and Allies",Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,,,,,,,,,,,,,Dodda Nekkundi
182596295,2023-09-10,2023-09-10 06:10:35 UTC,6765783,,needs_id,3,0,13.0445969465,77.5012563542,10,,Bangalore,Tetragonula,Tetragonula,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Meliponini,,Tetragonula,,,,,,,,Nalagadarenahalli
182598108,2023-09-10,2023-09-10 07:31:36 UTC,7378624,Neeraj Jiji Kumar,needs_id,3,1,13.0717304,77.6484393,27,,Bangalore,"Leafcutter, Mortar, and Resin Bees",Megachile,"Leafcutter, Mortar, and Resin Bees",Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,,,,,,,Horamavu
182777011,2023-09-11,2023-09-11 07:52:25 UTC,1870339,Prem Prakash Garg,research,2,0,12.7734683333,77.617975,,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,
182808933,2023-09-11,2023-09-11 05:35:20 UTC,4710694,zarrin aruba,research,3,0,13.0816372755,77.6395892724,220,,Bangalore,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Kogilu
182927644,2023-09-12,2023-09-12 06:13:01 UTC,3569235,,research,2,0,12.8841125154,77.4633406475,41,,Bangalore,Eoanthidium salemense,Eoanthidium salemense,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Anthidiini,,Eoanthidium,,Eoanthidium salemense,,,,,,
